

gen best mean std div
87 87.496499 62.405709 17.648143 0.098429
88 88.549896 64.674103 15.77672 0.096405
89 88.549896 63.494941 16.932496 0.094083
90 88.549896 65.501533 15.452361 0.095646
91 88.549896 64.884466 15.463112 0.098212
92 88.549896 64.36283 16.645562 0.097302
93 88.549896 63.159381 17.480201 0.098095
94 88.549896 64.06 17.423525 0.097862
95 88.549896 63.050663 18.405551 0.09565
96 88.549896 64.5451 17.925588 0.094514
97 88.549896 65.206466 18.466866 0.093
98 88.549896 65.52767 18.08821 0.090782
99 88.549896 66.983883 17.60465 0.090423
100 88.549896 66.578564 17.591704 0.089943
101 88.549896 67.472463 17.660082 0.090639
102 88.549896 68.004105 17.315658 0.086997
103 88.549896 66.262332 19.128312 0.085033
104 88.549896 67.171455 18.181764 0.085684
105 88.549896 65.160263 19.159671 0.086881
106 88.549896 64.419624 18.38102 0.085861
107 88.549896 66.499776 17.431685 0.085998
108 88.549896 66.58753 17.027074 0.083546
109 88.549896 66.394418 16.718501 0.083478
110 88.549896 66.852734 17.176642 0.087539
111 88.549896 66.114028 17.251009 0.085322
112 88.549896 66.76665 16.852775 0.084836
113 88.549896 66.221771 17.200115 0.086789
114 88.549896 65.963884 15.176129 0.086551
115 88.549896 66.501026 15.42149 0.086684
116 88.549896 66.32457 15.612377 0.085294
117 88.549896 64.843833 17.099936 0.086849
118 88.549896 64.096123 17.364418 0.083602
119 88.549896 63.661747 17.417788 0.078778
120 88.549896 64.234396 17.362365 0.081586
121 88.676113 65.931647 16.642421 0.085543
122 88.676113 67.160074 15.077908 0.089646
123 88.676113 65.946755 16.856213 0.091742
124 88.676113 68.049091 14.947087 0.092274
125 88.676113 67.549028 15.459456 0.093365
126 88.676113 67.916334 15.203433 0.091337
127 88.676113 65.699747 17.148554 0.096574
128 88.676113 64.800392 17.127062 0.097421
129 88.676113 66.761872 15.544803 0.099646
130 88.676113 66.296399 16.327857 0.101341
131 88.676113 66.915452 16.577756 0.100391
132 88.676113 67.536718 15.512397 0.102105
133 88.676113 67.852986 15.253675 0.103098
134 88.676113 69.538018 13.960274 0.103358
135 88.676113 71.563269 11.602379 0.104778
136 88.676113 69.559433 14.719912 0.103327
137 88.676113 68.881443 15.465021 0.105251
138 88.676113 69.332811 15.715795 0.105607
139 88.676113 68.08458 17.452325 0.105568
140 88.676113 67.968985 17.440492 0.106767
141 88.676113 68.544789 16.345979 0.107496
142 88.676113 66.699554 18.798003 0.10846
143 88.676113 68.553428 16.237915 0.109851
144 88.676113 67.290993 18.734606 0.109137
145 88.676113 69.350784 16.132445 0.109819
146 88.680352 68.283749 17.162196 0.109749
147 88.680352 67.599669 18.51749 0.108463
148 88.680352 68.801749 16.991118 0.106791
149 88.680352 67.061003 18.243338 0.108632
150 88.680352 65.476545 18.234866 0.108938
151 88.680352 66.216131 18.036906 0.111386
152 88.680352 67.872674 16.23068 0.112084
153 88.680352 65.986345 18.496195 0.112929
154 88.680352 66.881649 16.992445 0.112328
155 88.680352 68.303126 15.544882 0.113135
156 88.680352 67.537679 16.22862 0.112623
157 88.680352 68.423918 16.140547 0.112363
158 88.680352 66.341596 17.908207 0.11311
159 88.680352 68.014635 15.783772 0.113031
160 88.680352 65.700963 18.557114 0.112742
161 88.680352 67.575353 16.904411 0.111918
162 88.680352 67.436146 17.080961 0.112982
163 88.680352 67.354072 17.12299 0.113206
164 88.680352 66.593697 17.911792 0.111814
165 88.680352 66.58633 18.527187 0.112986
166 88.680352 68.103206 16.854434 0.112538
167 88.680352 67.264871 16.801871 0.113089
168 88.680352 68.256571 16.257724 0.11282
169 88.680352 69.407421 16.557787 0.114127
170 88.680352 69.537284 16.361265 0.115446
171 88.680352 70.342868 15.306648 0.115285
172 88.680352 71.366565 14.379003 0.116037
173 88.680352 71.551676 13.841652 0.115282
174 88.680352 71.545689 12.843765 0.114645
175 88.680352 68.943336 15.927309 0.114067
176 88.680352 68.314641 17.080456 0.114823
177 88.680352 68.075344 16.69209 0.113981
178 88.680352 68.389872 16.713997 0.1134
179 88.680352 68.809452 16.227768 0.112418
180 88.680352 67.838833 17.27713 0.111998
181 88.680352 65.994141 18.122156 0.113572
182 88.680352 67.501074 17.126397 0.112653
183 88.680352 68.905812 15.827015 0.112366
184 88.680352 68.962762 16.656293 0.113049
185 88.680352 70.46042 14.624699 0.111698
186 88.680352 70.139681 14.946504 0.112292
187 88.680352 69.078916 15.157414 0.112097
188 88.680352 67.002462 17.636392 0.111301
189 88.680352 67.680524 17.833475 0.110358
190 88.680352 68.714301 16.238934 0.112216
191 88.680352 69.296665 15.077071 0.111739
192 88.680352 68.350175 16.608061 0.111006
193 88.680352 67.68144 16.292284 0.111779
194 88.680352 68.464566 15.577491 0.112037
195 88.680352 69.005808 14.587454 0.11178
196 88.680352 68.396531 16.657993 0.111649
197 88.680352 69.089362 15.500862 0.111372
198 88.680352 68.509832 15.779659 0.112727
199 88.680352 67.937476 16.154677 0.112981
