

gen best mean std div
104 84.909447 62.169901 17.811002 0.070582
105 84.909447 62.016615 17.899786 0.07171
106 84.909447 62.298531 17.028915 0.072536
107 84.909447 62.022222 17.203241 0.070369
108 84.909447 62.83363 16.120577 0.072205
109 84.909447 63.019121 15.86898 0.073155
110 84.909447 63.75469 15.791581 0.072117
111 84.909447 63.325672 16.332948 0.07096
112 84.909447 62.903874 16.854994 0.071291
113 84.909447 63.591474 16.153222 0.072422
114 84.909447 63.702689 15.786739 0.072685
115 84.909447 64.239775 15.673036 0.072575
116 84.909447 63.744385 16.287254 0.073034
117 84.909447 63.506833 16.41983 0.071783
118 84.909447 63.329648 16.316785 0.071228
119 84.909447 63.654952 16.733968 0.071866
120 84.909447 64.778675 15.735048 0.07305
121 84.909447 64.575874 15.299303 0.073863
122 84.909447 64.89501 15.153121 0.075467
123 84.909447 64.068645 16.870538 0.077225
124 84.909447 61.555055 18.136685 0.075192
125 84.909447 60.96112 18.537834 0.075349
126 84.909447 62.680752 17.96634 0.075344
127 84.909447 64.206703 17.172798 0.07246
128 84.909447 64.454109 16.736261 0.072566
129 84.909447 64.01118 16.420421 0.072297
130 84.909447 64.090702 16.776059 0.071685
131 84.909447 63.608284 17.122394 0.072592
132 84.909447 64.33579 17.002324 0.071536
133 84.909447 64.869815 15.980301 0.071298
134 84.909447 64.322664 17.630207 0.071843
135 84.909447 65.188472 17.532844 0.070767
136 84.909447 66.111686 16.960442 0.070016
137 84.909447 66.365509 17.294358 0.070165
138 84.909447 66.317527 16.554756 0.069185
139 84.909447 65.575977 16.617081 0.068742
140 84.909447 65.713579 15.718486 0.069517
141 84.909447 65.413567 17.527915 0.068533
142 84.909447 64.434469 17.341161 0.07008
143 84.909447 64.256675 17.864407 0.07204
144 84.909447 63.649832 18.121185 0.070216
145 84.909447 63.241417 17.757763 0.070075
146 84.909447 64.32065 16.344228 0.071851
147 84.909447 63.199687 16.314873 0.072449
148 84.909447 63.709948 15.886126 0.073364
149 84.909447 64.504365 15.873143 0.074778
150 84.909447 64.306657 16.050229 0.073833
151 84.909447 63.820159 17.206702 0.074234
152 84.909447 64.642441 16.793758 0.074024
153 84.909447 65.373416 15.699853 0.073336
154 84.909447 65.872132 15.732398 0.072893
155 84.909447 64.997414 17.153136 0.071861
156 84.909447 64.230285 17.131361 0.069974
157 84.909447 64.925579 16.386771 0.070124
158 84.909447 64.611936 17.777855 0.06975
159 84.909447 66.754425 15.665835 0.069371
160 84.909447 67.47522 14.060477 0.068685
161 84.909447 66.385413 14.313149 0.069016
162 84.909447 65.224913 15.107252 0.070051
163 84.909447 64.211479 16.77969 0.070776
164 84.909447 64.169783 17.148304 0.069658
165 84.909447 66.170305 15.829198 0.068285
166 84.909447 66.043278 16.428754 0.068855
167 84.909447 64.958602 17.610692 0.068808
168 84.909447 64.936847 17.228951 0.068666
169 84.909447 65.762882 16.025799 0.068252
170 84.909447 65.260456 15.981051 0.067357
171 84.909447 63.986192 17.146534 0.069038
172 84.909447 64.435098 16.762464 0.069331
173 84.909447 64.653449 16.016406 0.070737
174 84.909447 64.008594 16.471911 0.072376
175 84.909447 63.233165 17.426523 0.071121
176 84.909447 64.165615 17.069743 0.070745
177 84.909447 64.751664 16.895767 0.070156
178 84.909447 62.221696 18.387097 0.068924
179 84.909447 64.263423 16.942669 0.067881
180 84.909447 63.432101 17.100478 0.069891
181 84.909447 63.512005 16.837849 0.07057
182 84.909447 64.493664 16.155985 0.070086
183 84.909447 64.015631 16.534054 0.070738
184 84.909447 64.236797 17.067289 0.069818
185 84.909447 64.432205 17.432309 0.068677
186 84.909447 65.915019 16.586671 0.067632
187 84.909447 64.360959 17.241588 0.068287
188 84.909447 64.220687 16.805204 0.068588
189 84.909447 64.349011 16.201135 0.067258
190 84.909447 62.389278 17.933601 0.066513
191 84.909447 63.141843 16.502011 0.066936
192 84.909447 64.852072 16.247791 0.065839
193 84.909447 64.963923 15.462862 0.065146
194 84.909447 65.839765 14.839067 0.066029
195 84.909447 63.832312 16.01141 0.065784
196 84.909447 64.021361 16.77983 0.066892
197 84.909447 63.227843 17.129494 0.067862
198 84.909447 65.444874 14.2224 0.068785
199 84.909447 63.955351 16.608077 0.067719
