

gen best mean std div
154 77.101024 46.967002 18.308137 0.056467
155 77.101024 45.708157 19.041107 0.057279
156 77.101024 46.35558 18.867085 0.055391
157 77.101024 46.251445 19.04236 0.055556
158 77.101024 47.138798 18.746282 0.053627
159 77.101024 47.571129 19.065722 0.054435
160 77.101024 47.932843 18.998545 0.055128
161 77.101024 47.746408 19.46861 0.055146
162 77.101024 48.544292 18.667562 0.053775
163 77.101024 48.410937 19.098574 0.05352
164 77.101024 47.763961 19.539855 0.051994
165 77.101024 48.502818 19.22294 0.051787
166 77.101024 47.421899 20.119908 0.050903
167 77.101024 47.328277 19.75206 0.051761
168 77.101024 47.3221 20.438877 0.051206
169 77.101024 48.451714 19.197466 0.050808
170 77.101024 47.589085 19.096005 0.051936
171 77.101024 47.723453 19.14867 0.051677
172 77.101024 48.475184 18.325391 0.053387
173 77.101024 48.573447 17.99185 0.052327
174 77.101024 49.084127 18.049546 0.051394
175 77.101024 47.86428 18.158555 0.053307
176 77.101024 48.172171 18.622068 0.052167
177 77.101024 48.068822 18.683344 0.051389
178 77.101024 46.952856 18.963185 0.052307
179 77.101024 47.272215 19.33335 0.051752
180 77.101024 48.126652 18.742268 0.051794
181 77.101024 48.387905 18.193828 0.050675
182 77.101024 48.048993 18.553162 0.051452
183 77.101024 48.307649 18.483895 0.051022
184 77.101024 48.561277 18.046611 0.049312
185 77.101024 48.374852 18.795917 0.049872
186 77.101024 48.337716 18.762888 0.05057
187 77.101024 47.92212 18.98353 0.05032
188 77.101024 48.348328 19.391943 0.050086
189 77.101024 48.050936 18.369161 0.050409
190 77.101024 48.768901 18.76455 0.050743
191 77.101024 49.952607 18.501345 0.051445
192 77.101024 50.16534 18.417536 0.050882
193 77.101024 49.106402 19.097151 0.050922
194 77.101024 49.03443 19.768639 0.049333
195 77.101024 48.856393 18.446599 0.049949
196 77.101024 48.185665 18.561584 0.051377
197 77.101024 48.008892 18.752702 0.051113
198 77.101024 48.736194 18.917967 0.050801
199 77.101024 47.345228 18.986807 0.05117
